Ano;NOME;Idade;PEDRA;INDE;IAN;IDA;IEG;IAA;IPS;IPP;IPV;PONTO_VIRADA
2021;ALUNO-1055;8.608219178;2;6.421;10;4.7;4.7;7.5;5;7.7;7.6;0
2021;ALUNO-1057;7.230136986;3;7.494;10;5.8;5.6;8.3;7.5;8.3;9;1
2021;ALUNO-1063;7.145205479;1;4.9;5;2.3;0;9.5;7.5;7.5;7.5;0
2021;ALUNO-1064;10.85479452;2;6.817;5;6.3;10;10;0;5;7.8;0
2021;ALUNO-1065;8.043835616;3;8;5;7;10;9.5;7.5;7.5;8.3;0
2021;ALUNO-1066;9.290410959;2;6.54;10;5.8;4.7;6.7;7.5;7.3;6.5;0
2021;ALUNO-1067;16.24657534;4;8.544;5;8.1;10;9.5;7.5;8.8;9.2;1
2021;ALUNO-1068;8.660273973;3;7.501;5;6.8;8.6;9.2;7.5;8.1;7.2;0
2021;ALUNO-1070;15.33424658;3;7.758;5;5.4;9.6;9.5;7.5;8.3;8.7;0
2021;ALUNO-1071;14.26027397;3;7.194;5;5.7;7.1;9.5;7.5;7.3;8.6;0
2021;ALUNO-1072;11.84931507;3;7.033;10;4.6;5.3;9.2;7.5;7.5;8.2;0
2021;ALUNO-1073;6.846575342;3;6.914;5;5.4;8.3;8.5;7.5;7.5;6.6;0
2021;ALUNO-1075;8.18630137;3;7.859;10;6.3;7.2;7.5;7.5;7.8;9.4;1
2021;ALUNO-1078;7.794520548;1;4.45;5;0;1.7;9;8.1;7.7;5.7;0
2021;ALUNO-1083;13.19178082;1;3.498;5;0;2.9;0;5;7.8;5.7;0
2021;ALUNO-1084;10.19726027;3;7.954;10;5.6;9.6;8;6.9;7.9;8.2;0
2021;ALUNO-1085;13.16164384;2;6.234;5;3.9;7.5;8.8;7.5;7.3;5.5;0
2021;ALUNO-1086;12.53424658;3;7.746;5;6.2;10;7.9;7.5;7.5;8.6;0
2021;ALUNO-1087;12.46575342;3;7.329;5;5;8.8;8.5;7.5;8.1;8.3;0
2021;ALUNO-1089;9.24109589;2;5.653;5;3.6;2.9;9;7.5;7.5;7.2;0
2021;ALUNO-1090;10.32328767;3;7.179;5;3.7;8.8;8.5;7.5;7.9;9;1
2021;ALUNO-1093;13.55890411;3;7.225;10;5.4;7.2;7.9;7.5;8;6.8;0
2021;ALUNO-1095;16.1890411;4;9.294;10;8.9;9.2;10;8.1;9.2;9.7;1
2021;ALUNO-1096;8.917808219;4;8.814;10;7.5;8.9;10;7.5;8.3;9.7;1
2021;ALUNO-1098;10.2630137;4;8.313;10;5.3;10;10;7.5;7.5;8.8;0
2021;ALUNO-1099;7.589041096;4;8.331;10;5.9;9.6;10;6.3;8.1;8.9;0
2021;ALUNO-1103;10.6;1;4;5;3.3;2.9;0;5.6;6;5.5;0
2021;ALUNO-1104;10.02191781;3;6.889;5;3.6;7.9;9.5;7.5;7.9;7.9;0
2021;ALUNO-1105;10.91232877;2;6.621;5;5.5;6.3;9.5;6.3;7.3;7.3;0
2021;ALUNO-1107;7.112328767;3;8.217;5;8;9.6;10;7.5;7.5;8.5;0
2021;ALUNO-1110;15.54246575;2;6.871;10;5.1;5.4;9;7.5;6.5;7.3;0
2021;ALUNO-1112;15.83013699;3;7.242;10;6.5;7.2;8.3;6.3;7.8;6.3;0
2021;ALUNO-1114;13.00821918;2;6.376;10;6.5;4.4;7.5;7.5;6.9;5;0
2021;ALUNO-1115;8.391780822;1;3.638;5;0.4;1.7;0;6.9;7.1;6.7;0
2021;ALUNO-1117;15.32876712;3;7.129;10;6.8;8.3;9.5;0;7.5;7;0
2021;ALUNO-1119;6.342465753;3;7.383;10;5.6;5.8;10;7.5;7.1;8.2;0
2021;ALUNO-1122;12.07123288;3;7.906;10;8.4;5.8;8.8;7.5;7.8;8.3;0
2021;ALUNO-1123;17.86575342;3;7.634;5;7.5;8.6;7.5;6.3;8.3;8.5;0
2021;ALUNO-1124;18.42191781;3;7.264;5;6;8.6;7.9;5.6;8.1;8.4;0
2021;ALUNO-1126;8.084931507;1;5.047;5;4;3.3;7.1;7.5;6.7;4.8;0
2021;ALUNO-1127;8.005479452;3;7.547;10;5.5;7.8;9.2;6.3;7.9;7.8;0
2021;ALUNO-1128;9.271232877;3;7.961;5;8.1;8.9;9.2;5;8.8;8.9;0
2021;ALUNO-1129;10.6;3;7.261;10;4.6;7.9;6.8;6.9;7.7;8.1;0
2021;ALUNO-1130;9.479452055;4;9.107;5;9.5;10;10;7.5;9.8;9.9;1
2021;ALUNO-1131;7.791780822;2;5.774;5;4.1;5.6;7.1;7.5;6.9;6;0
2021;ALUNO-1132;7.62739726;3;7.584;5;8;8.6;7.1;7.5;8.3;7.4;0
2021;ALUNO-1136;7.915068493;4;8.292;5;8.2;9.2;8.8;7.5;8.8;9.1;1
2021;ALUNO-1139;17.12328767;2;6.497;5;5;5.8;8.8;7.5;7.5;7.3;0
2021;ALUNO-1140;11.01369863;2;6.545;5;5.5;6.1;7.5;7.5;7.8;7.2;0
2021;ALUNO-1141;7.747945205;3;6.969;5;6.9;5;7.4;7.5;8.1;8.9;0
2021;ALUNO-1143;7.989041096;3;7.154;5;6.3;10;8.5;3.8;7.5;7.1;0
2021;ALUNO-1146;19.10410959;3;7.775;10;6.1;7.2;9.6;7.5;7.5;8.3;0
2021;ALUNO-1147;12.99178082;3;8.181;5;8.9;8.1;9.6;7.5;8.8;8.6;0
2021;ALUNO-1149;18.89863014;2;5.825;5;5.4;4.2;9;7.5;5;6.3;0
2021;ALUNO-1150;8.920547945;3;7.318;5;5.8;8.8;8;7.5;8.3;7.6;0
2021;ALUNO-1151;13.03287671;2;5.931;5;7.8;5.3;0;7.5;7.9;6.3;0
2021;ALUNO-1155;8.553424658;4;9.048;10;7.7;10;9.5;7.5;8.4;9.8;1
2021;ALUNO-1156;15.73150685;2;6.73;10;6.5;5.3;8.8;5.6;7;6.2;0
2021;ALUNO-1157;14.22739726;3;7.629;10;7.1;6.7;7.5;7.5;7.5;8.2;0
2021;ALUNO-1159;12.46849315;3;8.014;5;8.6;8.3;8.8;7.5;8.3;8.4;0
2021;ALUNO-1160;11.54246575;3;7.13;10;5.8;5.8;7.9;7.5;8;7.4;0
2021;ALUNO-1161;7.745205479;2;6.458;5;6.9;6.1;7.9;3.8;5.8;8.1;0
2021;ALUNO-1164;8.865753425;2;6.571;5;6.2;5;9;7.5;7.5;7.2;0
2021;ALUNO-1165;9.805479452;3;7.765;5;7.2;8.6;7.9;7.5;7.7;8.9;0
2021;ALUNO-1166;17.15890411;1;3.979;5;3.5;2.1;0;6.9;5.4;5.7;0
2021;ALUNO-1167;13.89315068;2;6.294;10;1.8;6.3;10;7.5;6.9;6.2;0
2021;ALUNO-1168;7.945205479;3;8.104;5;6.9;9.6;9.5;7.5;8.1;9;1
2021;ALUNO-1170;7.778082192;1;4.275;5;0;1.3;9.5;8.1;7.3;5.2;0
2021;ALUNO-1171;10.00547945;4;9.025;10;9.2;8.9;8.8;6.3;9.2;9.9;1
2021;ALUNO-1174;10.04657534;2;6.775;10;6;7.2;8.3;3.8;6.7;6.3;0
2021;ALUNO-1175;6.61369863;2;5.915;5;2.2;6.3;8;7.5;8.4;6.7;0
2021;ALUNO-1176;12.41917808;3;8.003;5;8.5;6.9;9.2;8.1;8.4;9.3;1
2021;ALUNO-1181;9.076712329;3;7.961;5;7.6;9.6;9;5.6;8.1;8.7;0
2021;ALUNO-1182;8.350684932;3;7.006;10;4.4;8.3;7.4;7.5;6.6;6.6;0
2021;ALUNO-1183;10.28493151;3;7.614;5;6.4;9.2;8.5;7.5;7.5;8.3;0
2021;ALUNO-1190;7.980821918;3;7.554;5;6.1;8.8;8.5;7.5;8.1;8.3;0
2021;ALUNO-1191;9.4;1;4.615;10;1.9;2.5;7.5;4.4;7.1;4.2;0
2021;ALUNO-1195;9.421917808;4;8.322;10;7.4;8.6;9.2;7.5;7.9;8.3;0
2021;ALUNO-1196;11.57260274;3;7.892;10;6.1;6.9;9.2;7.5;8.3;9;0
2021;ALUNO-1197;10.66575342;3;8.04;10;7.8;8.3;8.3;7.5;7.8;7.3;0
2021;ALUNO-1198;12.29589041;1;4.814;5;2.4;3.3;9.5;5;6.7;5.3;0
2021;ALUNO-1199;9.857534247;3;7.025;5;4.9;8.3;8.5;7.5;7.5;7.7;0
2021;ALUNO-1201;11.96712329;3;7.031;10;6.5;6.1;7.1;5.6;8.1;7.1;0
2021;ALUNO-1204;10.35068493;4;8.797;10;6.9;9.6;10;7.5;8.3;9.6;1
2021;ALUNO-1205;9.504109589;3;8.04;10;5.5;9.2;8.5;7.5;7.3;8.9;0
2021;ALUNO-1206;9.123287671;4;8.871;10;7.6;10;8.5;7.5;8.1;9.7;1
2021;ALUNO-1210;14.34246575;4;8.25;10;6.8;10;8;7.5;7.5;8;0
2021;ALUNO-1211;11.57534247;2;6.748;10;4.8;6.7;8.4;7.5;6.6;6.1;0
2021;ALUNO-1212;10.5890411;2;5.703;5;3.3;4.2;9;6.3;7.5;7.2;0
2021;ALUNO-1214;9.21369863;3;7.496;5;3;10;10;7.5;8.1;9.2;1
2021;ALUNO-1215;11.07671233;3;7.401;5;6.3;10;9.5;2.5;7.5;8.4;0
2021;ALUNO-1217;11.64383562;3;8.181;5;7.6;8.6;8.8;7.5;9.2;9.5;1
2021;ALUNO-1219;9.846575342;3;8.201;10;7.9;7.5;7.9;7.5;8.6;8.6;0
2021;ALUNO-1221;8.421917808;4;8.618;5;8;10;9;7.5;9.8;9.4;1
2021;ALUNO-1223;15.44383562;2;6.779;5;4.7;8.3;6.8;8.1;8.1;6.8;0
2021;ALUNO-1226;11.20273973;2;6.621;5;4.7;8.3;5.3;8.1;8.1;6.8;0
2021;ALUNO-1228;11.08493151;1;3.603;10;3.1;0.6;0;7.5;6.3;2.5;0
2021;ALUNO-1229;10.45205479;2;5.588;5;0.7;5.8;9.5;4.4;8.1;7.9;0
2021;ALUNO-1230;8.816438356;3;7.714;10;5.8;8.6;7.1;6.9;8.1;8.1;0
2021;ALUNO-1231;9.553424658;1;4.133;5;3.1;1.7;0;6.3;7.5;6.5;0
2021;ALUNO-1232;8.180821918;1;2.717;5;0.9;0.8;0;7.5;6.3;2.5;0
2021;ALUNO-1233;8.005479452;3;7.416;10;7.8;6.7;9.6;5;7.7;6.5;0
2021;ALUNO-1234;8.123287671;3;7.229;10;5.6;6.7;8.5;7.5;7.5;7.2;0
2021;ALUNO-1237;12.55616438;1;4.372;5;2.3;2.2;6.7;7.5;7.1;4.2;0
2021;ALUNO-1239;7.608219178;2;5.574;5;2;5.8;8.5;7.5;7.3;5.9;0
2021;ALUNO-1240;10.98356164;3;6.917;5;4.3;7.9;7.4;7.5;7.9;8.5;0
2021;ALUNO-1242;9.821917808;1;5.507;5;2.4;4.6;7.4;7.5;8.1;6.6;0
2021;ALUNO-1244;11.7890411;3;7.389;5;5.8;8.8;10;7.5;7.5;7.4;0
2021;ALUNO-1248;10.35890411;2;6.047;5;6.5;3.9;9.2;5.6;7.7;6.1;0
2021;ALUNO-1250;8.416438356;2;6.343;5;5.8;5.8;6.7;6.9;7.5;7.1;0
2021;ALUNO-1251;11.99726027;3;7.789;10;8.1;7.2;8.8;6.3;7.5;7.4;0
2021;ALUNO-1254;10.17808219;3;7.379;10;6.8;5.8;9.2;7.5;7.5;7.2;0
2021;ALUNO-1256;8.18630137;2;6.541;5;3.6;7.5;9.2;7.5;7.7;6.9;0
2021;ALUNO-1260;8.123287671;2;6.163;5;3.9;5;9;7.5;7.7;7.3;0
2021;ALUNO-1264;11.11506849;2;6.254;10;3.1;4.2;8;8.1;7.3;7.3;0
2021;ALUNO-1266;8.145205479;1;4.817;10;1.8;3.3;10;5.6;6.9;2.8;0
2021;ALUNO-1268;9.202739726;3;6.978;5;5;7.5;8;7.5;7.5;8.4;0
2021;ALUNO-1275;7.61369863;4;8.468;5;7.8;9.6;9.5;7.5;8.3;9.8;1
2021;ALUNO-1278;12.28219178;2;5.671;5;4.6;4.2;8;7.5;6.3;6.2;0
2021;ALUNO-1279;10.52054795;1;4.729;10;3.8;1.9;8.3;0;7.3;5.1;0
2021;ALUNO-1285;10.10958904;4;8.407;10;5.9;10;9;7.5;7.7;9.1;1
2021;ALUNO-1286;9.901369863;3;8.015;10;6.5;8.3;10;7.5;7.8;7.6;0
2021;ALUNO-1287;11.84383562;3;7.546;5;5.3;10;8;7.5;7.5;8.4;0
2021;ALUNO-1288;15.23561644;2;6.787;10;5.8;7.2;8.8;5.6;6.7;5.4;0
2021;ALUNO-1289;8.698630137;2;6.86;5;4.8;7.9;8.5;7.5;7.9;7.1;0
2021;ALUNO-1292;12.33972603;4;8.614;10;6.7;9.7;9.6;7.5;8.8;8.7;0
2021;ALUNO-1296;12.67123288;2;6.844;5;3.5;8.8;9.5;7.5;7.5;7.2;0
2021;ALUNO-1298;10.23561644;3;7.521;5;6.4;8.3;10;7.5;7.5;7.8;0
2021;ALUNO-1299;10.45479452;3;7.936;10;7.2;8.3;7.1;7.5;8.3;7.8;0
2021;ALUNO-1300;10.61917808;3;7.297;5;5.3;8.8;9;7.5;7.9;7.8;0
2021;ALUNO-1301;19.22739726;3;7.983;10;6;7.5;9.6;7.5;8.3;8.7;0
2021;ALUNO-1302;9.484931507;1;3.827;5;0.6;3.3;0;7.5;7.2;5.3;0
2021;ALUNO-1307;12.90958904;3;6.917;10;4.8;6.7;7;7.5;7.5;7.2;0
2021;ALUNO-1308;10.2630137;1;4.892;5;2.3;3.3;7.1;2.5;7.5;7.8;0
2021;ALUNO-1310;13.44931507;2;6.625;10;3.5;5.3;9.2;7.5;7.5;7.2;0
2021;ALUNO-1315;7.62739726;1;5.075;5;4.3;3.8;8.9;4.4;5;5.7;0
2021;ALUNO-1319;9.019178082;3;7.572;10;6.3;8.3;6.4;5;8.1;8.4;0
2021;ALUNO-1323;8.753424658;3;7.518;10;5.1;8.8;8;5.6;7.9;7.9;0
2021;ALUNO-1324;8.926027397;3;7.186;10;3.4;8.8;8.5;7.5;7.5;7.1;0
2021;ALUNO-1326;6.953424658;1;4.396;5;1.3;3.8;9;5.6;6.9;3.7;0
2021;ALUNO-1330;7.252054795;3;7.117;5;5.5;8.3;8.8;7.5;7.5;7.3;0
2021;ALUNO-1332;8.843835616;4;8.775;10;6.6;10;10;7.5;7.5;9.8;1
2021;ALUNO-1334;5.224657534;4;8.821;10;7.4;10;8.5;7.5;8.1;9.7;1
2021;ALUNO-1335;8;1;4.831;10;3.4;3.8;0;7.5;6.7;4.9;0
2021;ALUNO-1338;5.2;2;6.511;10;5.2;2.1;7.9;7.5;7.7;8.7;0
2021;ALUNO-1343;6.58630137;1;3.996;5;1.3;1.3;10;5.6;6.9;3.7;0
2021;ALUNO-1344;6.608219178;2;5.664;2.5;2;5.8;9.5;5.6;8.1;7.6;0
2021;ALUNO-1345;8.564383562;2;6.606;5;4.9;6.7;9;7.5;7.2;7.1;0
2021;ALUNO-1348;8.756164384;3;7.422;5;6.9;8.6;7.5;6.3;7.5;8.5;0
2022;ALUNO-2;17.16986301;3;7.675509353;5;8.816666667;7.581705099;10.00002;7.5;5.625;7.916665;0
2022;ALUNO-4;19.24931507;3;7.117065048;5;5.083333333;8.071428571;10.00002;7.5;6.25;8.055553333;0
2022;ALUNO-5;19.03835616;3;7.232336308;5;7.083333333;8.557504873;6.41668;7.5;6.458333333;7.833336667;0
2022;ALUNO-6;19.84931507;3;7.741668667;10;5.5;9.333333333;9.00002;7.5;6.25;7.5;0
2022;ALUNO-7;20.80547945;3;7.406743477;5;5.583333333;9.314954052;10.00002;7.5;5.9375;7.91667;0
2022;ALUNO-8;19.97260274;3;7.289795443;5;7.144444444;8.268065268;9.16668;5;7.65625;7.6250025;0
2022;ALUNO-9;19.53424658;1;5.665746205;10;2.133333333;6.82037769;9.00002;5;3.75;5.50001;0
2022;ALUNO-11;19.55342466;4;8.46468654;5;9.833333333;9.198412698;8.00002;7.5;7.083333333;9.50001;1
2022;ALUNO-16;19.92328767;2;6.995504201;5;6.333333333;9.338624339;8.50002;6.875;4.791666667;6.72222;0
2022;ALUNO-17;20.77260274;2;6.723325935;5;5.5;6.647869674;9.50002;7.5;5.9375;7.5;0
2022;ALUNO-18;19.34794521;1;5.845721956;5;5.222222222;6.287640056;0;8.125;7.8125;7.2499975;0
2022;ALUNO-19;17.1260274;3;7.843149036;5;7.466666667;9.054621849;10.00002;7.5;6.666666667;8.111113333;0
2022;ALUNO-20;19.22465753;4;8.616243765;10;8.466666667;9.552042161;10.00002;7.5;5.625;8.5;1
2022;ALUNO-21;17.2;1;5.65238586;2.5;5.166666667;5.649085968;7.91667;5;7.03125;6.222216667;0
2022;ALUNO-22;17.11780822;4;8.098496318;10;9.25;8.982056591;8.00002;7.5;4.6875;7.166665;0
2022;ALUNO-23;18.26027397;3;7.782658269;5;9.25;7.798696346;8.00002;7.5;6.5625;8.333335;0
2022;ALUNO-24;16.63835616;4;8.269756864;10;6.75;9.320987654;10.00002;6.875;6.458333333;8.61112;1
2022;ALUNO-25;16.98630137;3;7.951765069;10;9.1;8.346320346;7.50002;7.5;3.125;8.249995;0
2022;ALUNO-26;16.98082192;3;7.738020411;5;9.166666667;8.721340388;9.00002;7.5;5.9375;7.083335;0
2022;ALUNO-27;17.31780822;2;6.350091965;5;4.583333333;6.493506494;9.00002;7.5;5.625;7.11111;0
2022;ALUNO-29;16.96164384;1;4.935556332;2.5;5.777777778;4.83229638;0;7.5;6.71875;5.7083325;0
2022;ALUNO-30;16.57808219;4;8.083535682;5;9.1;9.00516341;10.00002;7.5;5.625;8.250005;0
2022;ALUNO-31;18.23835616;3;7.263157797;10;7.466666667;7.317867318;6.91668;7.5;5.3125;6.666665;0
2022;ALUNO-32;19.09315068;2;6.792708667;5;4;8.333333333;7.91667;7.5;7.34375;7.75;0
2022;ALUNO-34;17.28767123;2;6.666787746;5;6.111111111;7.056167618;7.5;7.5;7.5;6.41666;0
2022;ALUNO-36;17.58082192;2;6.854039584;5;5.877777778;8.074712644;5.83333;6.25;7.96875;7.7916675;0
2022;ALUNO-37;17.63835616;3;7.555541756;5;7.333333333;9.041585445;8.50002;7.5;6.25;7.77778;0
2022;ALUNO-38;17.9260274;2;6.695387571;5;5.666666667;6.72172619;9.16668;6.25;7.34375;7.20833;0
2022;ALUNO-42;19.3260274;1;4.279765905;10;2.5;3.148809524;9.00002;7.5;0;2.50001;0
2022;ALUNO-45;20.27945205;2;6.730556;5;5;9.166666667;7.91668;6.25;6.25;6.777773333;0
2022;ALUNO-46;19.61369863;3;7.398436561;10;5;9.08245614;8.50002;7.5;6.041666667;6.888883333;0
2022;ALUNO-47;19.0630137;3;7.65278;5;7.416666667;10;8.50002;7.5;6.25;7.222223333;0
2022;ALUNO-48;21.5260274;1;3.914881286;5;0;3.803571429;5.41667;6.25;5.625;4.625;0
2022;ALUNO-49;19.64931507;4;8.339586333;5;8.166666667;10;9.50002;7.5;6.5625;9.250005;1
2022;ALUNO-50;18.8109589;1;4.966393631;10;3.055555556;4.630580098;0;7.5;5.625;5.5833325;0
2022;ALUNO-51;18.98082192;2;6.953190322;5;5.083333333;9.203448276;9.00002;7.5;5.625;6.91666;0
2022;ALUNO-56;18.44383562;1;3.036573379;5;0.444444444;3.597794118;0;5;3.28125;4.500003333;0
2022;ALUNO-58;18.80273973;3;7.305158063;5;6.888888889;7.991071429;7.91667;7.5;8.125;7.374995;0
2022;ALUNO-60;19.66575342;1;5.783132948;5;4.044444444;4.129901961;8.33334;5.625;7.96875;7.277773333;0
2022;ALUNO-61;18.05479452;2;6.410355758;5;2.5;7.787878788;10.00002;7.5;6.25;7.38889;0
2022;ALUNO-63;18.65479452;2;6.683821329;5;5.083333333;8.544103314;9.50002;5.625;5.625;6.91666;0
2022;ALUNO-64;18.15616438;1;4.664931389;5;2.833333333;3.611111111;8.75001;7.5;4.84375;3.8333325;0
2022;ALUNO-65;18.77808219;3;7.987503111;5;8.166666667;9.555555556;10.00002;5.625;6.25;8.777783333;1
2022;ALUNO-66;17.52876712;3;7.1718745;10;7.777777778;5.784722222;6.66667;7.5;7.34375;6.5416625;0
2022;ALUNO-67;18.15068493;2;6.770192769;5;5.583333333;7.882205514;9.00002;5;5.9375;7.916665;0
2022;ALUNO-69;18.3260274;3;7.598297219;5;7.883333333;7.545642763;10.00002;7.5;5.625;8.5;1
2022;ALUNO-70;22.11232877;4;8.205557333;10;6.5;8.833333333;10.00002;7.5;6.666666667;8.61111;1
2022;ALUNO-72;17.34246575;3;7.728843834;5;8.833333333;8.602540835;7.50002;8.125;5.625;8.083335;0
2022;ALUNO-73;17.05479452;2;6.712044774;5;6.5;6.992521368;8.33334;7.5;6.71875;6.2916575;0
2022;ALUNO-74;17.97534247;2;6.684722722;5;6.111111111;6.25;7.91667;6.875;7.5;7.4166675;0
2022;ALUNO-75;16.93424658;4;9.441521857;10;8.5;9.660714286;10.00002;9.375;9.21875;9.75001;1
2022;ALUNO-76;15.81369863;4;8.306175284;10;7.166666667;9.419753086;10.00002;7.5;5.833333333;8.27778;0
2022;ALUNO-77;15.61369863;3;7.90166322;5;8.333333333;8.237472767;10.00002;8.75;5.625;8.25;0
2022;ALUNO-78;18.88767123;3;7.604387307;5;7.666666667;9.48025987;6.91668;7.5;6.666666667;7.833336667;0
2022;ALUNO-79;18.08219178;3;7.110494326;10;3.666666667;7.463924964;9.58335;7.5;7.34375;7.20833;0
2022;ALUNO-80;18.92054795;2;6.580093259;5;4.25;9.296296296;6.83334;5.625;6.25;7.5;0
2022;ALUNO-81;19.59452055;3;7.474202507;5;6.655555556;7.402950311;8.33334;8.125;7.5;8.833336667;1
2022;ALUNO-83;18.6739726;3;7.202977524;5;6.8;7.819047619;7.91667;7.5;6.875;7.750005;0
2022;ALUNO-84;20.86027397;3;7.502401434;5;6.25;8.838383838;9.00002;7.5;6.458333333;8.444446667;1
2022;ALUNO-85;17.84109589;3;7.744553615;5;7.583333333;9.743589744;9.50002;5;5.625;8.833335;1
2022;ALUNO-87;17.5890411;2;6.644810738;5;6.566666667;5.652169522;9.16668;5.625;7.96875;7.1250025;0
2022;ALUNO-88;16.24657534;4;8.4272698;10;6.877777778;9.117933723;9.58335;5.625;8.90625;9.0833375;1
2022;ALUNO-90;17.6630137;1;5.195056983;5;3.555555556;3.004807692;5.83332;7.5;6.71875;6.888886667;0
2022;ALUNO-91;14.82739726;3;7.412884469;5;7.916666667;7.918575677;8.50002;7.5;6.458333333;7.500003333;0
2022;ALUNO-92;16.19178082;3;7.232068818;5;5.416666667;9.264507422;9.50002;7.5;5.625;7.66666;0
2022;ALUNO-97;16.63561644;3;7.501754053;10;7;8.467105263;7.91667;7.5;7.5;5.58333;0
2022;ALUNO-98;15.35616438;3;7.396527278;5;7.055555556;8.520833333;7.91667;7.5;7.8125;7.2916625;0
2022;ALUNO-99;15.68219178;3;7.7833335;5;7.25;10;8.75001;7.5;7.5;7.2916625;0
2022;ALUNO-100;16.24657534;2;6.04231876;5;1.666666667;8.475473802;9.00002;5;6.25;7.444443333;0
2022;ALUNO-101;15.49315068;3;7.477568778;10;6.622222222;7.854166667;7.08333;6.25;7.65625;7.416665;0
2022;ALUNO-102;14.67671233;3;7.475860455;5;7.666666667;8.941798942;7.33334;7.5;6.041666667;7.833333333;0
2022;ALUNO-103;14.62739726;3;7.105690655;5;6;8.903448276;9.50002;5.625;5.625;7.749995;0
2022;ALUNO-104;16.17260274;4;8.35771051;10;7.25;9.392712551;10.00002;7.5;5.625;8.58333;1
2022;ALUNO-107;16.6739726;2;6.01131119;5;4;4.952380952;7.91668;7.5;5.625;8.083335;0
2022;ALUNO-108;17.31506849;3;7.642290505;5;8.416666667;8.56561086;9.00002;7.5;5.625;7.666665;0
2022;ALUNO-110;17.52054795;3;7.426485449;10;5.5;6.590752243;10.00002;8.125;5.625;8.166665;0
2022;ALUNO-113;16.83013699;2;6.409090409;10;5.166666667;6.253787879;9.16668;5.625;5.625;5.4166575;0
2022;ALUNO-114;15.63561644;3;7.484211146;5;8.766666667;7.748129064;9.50002;7.5;5.3125;7.25;0
2022;ALUNO-116;16.01643836;3;7.913890667;10;5.75;9.333333333;10.00002;7.5;6.25;7.61111;0
2022;ALUNO-118;15.96164384;4;8.334031111;5;9.416666667;8.388888889;10.00002;7.5;6.5625;9.33334;1
2022;ALUNO-119;15.50410959;4;8.230908479;10;8.888888889;8.635443504;9.16668;6.25;7.34375;7.249995;0
2022;ALUNO-121;15.23835616;2;6.244752193;5;2.5;8.466810967;8.00002;7.5;6.458333333;6.777773333;0
2022;ALUNO-122;17.69315068;4;8.265278667;10;8;10;9.00002;7.5;6.041666667;7.05555;0
2022;ALUNO-123;16.00273973;3;7.619194364;10;6;6.818181818;9.50002;7.5;6.666666667;8.444446667;1
2022;ALUNO-124;16.83835616;3;7.20956144;10;5.166666667;8.033910534;9.00002;7.5;5.416666667;6.888886667;0
2022;ALUNO-126;16.44657534;3;7.216575887;5;7.333333333;8.4682861;9.00002;7.5;4.0625;7.5;0
2022;ALUNO-127;16.35890411;2;6.865748087;5;5.5;7.932900433;10.00002;7.5;5.625;6.83333;0
2022;ALUNO-128;17.29589041;2;7.004276558;5;6.083333333;9.458874459;9.00002;5.625;5;7.166665;0
2022;ALUNO-129;17.01917808;3;7.203235888;5;8.083333333;6.793942772;9.00002;5.625;6.875;7.888893333;0
2022;ALUNO-130;14.13150685;4;8.259504831;10;9.266666667;7.489177489;9.50002;8.125;5.625;7.91667;0
2022;ALUNO-131;14.39726027;3;7.423958;10;6.75;8.75;7.91667;4.375;7.03125;6.95833;0
2022;ALUNO-133;17.36712329;3;7.292060604;5;7.166666667;9.116541353;8.00002;6.875;5.3125;7.583335;0
2022;ALUNO-134;13.7890411;3;7.086938831;5;5.75;9.153439153;10.00002;5.625;7.1875;6.624995;0
2022;ALUNO-135;15.76438356;1;5.262717117;5;2.416666667;4.751082251;9.00002;5;5.625;6.833326667;0
2022;ALUNO-138;19.08767123;4;8.452910432;5;9.65;9.552042161;10.00002;7.5;5.625;9;1
2022;ALUNO-140;13.42465753;2;6.95204845;5;7.25;7.218567251;9.50002;5.625;5.625;7.416665;0
2022;ALUNO-141;14.89315068;3;7.338636697;10;5.166666667;8.068181818;9.58335;7.5;7.5;6.16666;0
2022;ALUNO-142;18.99178082;4;8.083730669;5;7.777777778;8.989820566;10.00002;7.5;7.96875;8.41667;1
2022;ALUNO-143;16.10958904;2;6.330913824;5;5.111111111;6.444493007;8.75001;5;7.03125;7.208335;0
2022;ALUNO-144;16.64657534;3;7.946686341;5;7.888888889;9.157037815;8.33334;7.5;8.125;8.208335;0
2022;ALUNO-148;16.23561644;3;7.618983704;5;6.5;9.351851852;9.50002;7.5;6.041666667;8.222223333;0
2022;ALUNO-150;15.78356164;4;8.21995461;5;9;9.717813051;10.00002;5;6.875;8.94445;1
2022;ALUNO-151;15.52328767;4;8.225582168;10;7.9;8.436240842;8.33334;6.875;8.125;8.125;0
2022;ALUNO-152;15.37808219;3;7.618388588;10;7.644444444;7.806870995;8.75001;5;7.03125;7.2499975;0
2022;ALUNO-153;14.82191781;4;9.105280944;10;8.7;9.097222222;10.00002;8.125;8.75;9.2916725;1
2022;ALUNO-154;14.27671233;1;4.934497093;5;3.75;3.797498797;3.49998;7.5;6.25;5.999996667;0
2022;ALUNO-156;15.70958904;3;7.535259907;10;6.6;8.159632035;7.91667;5;7.5;7.7083325;0
2022;ALUNO-158;13.0630137;1;5.623852223;5;4.111111111;4.747740005;8.33334;5;7.1875;6.49999;0
2022;ALUNO-159;14.01369863;3;7.484878877;5;7.25;8.966049383;9.00002;5.625;5.625;8.583335;1
2022;ALUNO-164;15.13972603;2;6.837216877;5;5.75;7.304131054;8.50002;7.5;6.041666667;7.61111;0
